X;Y;Action;QValue;Epsilon
46;48;0;0;0,9801
46;48;1;0;0,9801
46;48;2;0;0,9801
46;48;3;0;0,9801
46;48;4;0;0,9801
46;48;5;0;0,9801
46;48;6;0;0,9801
46;48;7;0;0,9801
46;48;8;0;0,9801
46;49;0;0;0,9801
46;49;1;0;0,9801
46;49;2;0;0,9801
46;49;3;0;0,9801
46;49;4;0;0,9801
46;49;5;0;0,9801
46;49;6;0;0,9801
46;49;7;0;0,9801
46;49;8;0;0,9801
47;0;0;0;0,9801
47;0;1;0;0,9801
47;0;2;0;0,9801
47;0;3;0;0,9801
47;0;4;0;0,9801
47;0;5;0;0,9801
47;0;6;0;0,9801
47;0;7;0;0,9801
47;0;8;0;0,9801
47;1;0;0;0,9801
47;1;1;0;0,9801
47;1;2;0;0,9801
47;1;3;0;0,9801
47;1;4;0;0,9801
47;1;5;0;0,9801
47;1;6;0;0,9801
47;1;7;0;0,9801
47;1;8;0;0,9801
47;2;0;0;0,9801
47;2;1;0;0,9801
47;2;2;0;0,9801
47;2;3;0;0,9801
47;2;4;0;0,9801
47;2;5;0;0,9801
47;2;6;0;0,9801
47;2;7;0;0,9801
47;2;8;0;0,9801
47;3;0;0;0,9801
47;3;1;0;0,9801
47;3;2;0;0,9801
47;3;3;0;0,9801
47;3;4;0;0,9801
47;3;5;0;0,9801
47;3;6;0;0,9801
47;3;7;0;0,9801
47;3;8;0;0,9801
47;4;0;0;0,9801
47;4;1;0;0,9801
47;4;2;0;0,9801
47;4;3;0;0,9801
47;4;4;0;0,9801
47;4;5;0;0,9801
47;4;6;0;0,9801
47;4;7;0;0,9801
47;4;8;0;0,9801
47;5;0;0;0,9801
47;5;1;0;0,9801
47;5;2;0;0,9801
47;5;3;0;0,9801
47;5;4;0;0,9801
47;5;5;0;0,9801
47;5;6;0;0,9801
47;5;7;0;0,9801
47;5;8;0;0,9801
47;6;0;0;0,9801
47;6;1;0;0,9801
47;6;2;0;0,9801
47;6;3;0;0,9801
47;6;4;0;0,9801
47;6;5;0;0,9801
47;6;6;0;0,9801
47;6;7;0;0,9801
47;6;8;0;0,9801
47;7;0;0;0,9801
47;7;1;0;0,9801
47;7;2;0;0,9801
47;7;3;0;0,9801
47;7;4;0;0,9801
47;7;5;0;0,9801
47;7;6;0;0,9801
47;7;7;0;0,9801
47;7;8;0;0,9801
47;8;0;0;0,9801
47;8;1;0;0,9801
47;8;2;0;0,9801
47;8;3;0;0,9801
47;8;4;0;0,9801
47;8;5;0;0,9801
47;8;6;0;0,9801
47;8;7;0;0,9801
47;8;8;0;0,9801
47;9;0;0;0,9801
47;9;1;0;0,9801
47;9;2;0;0,9801
47;9;3;0;0,9801
47;9;4;0;0,9801
47;9;5;0;0,9801
47;9;6;0;0,9801
47;9;7;0;0,9801
47;9;8;0;0,9801
47;10;0;0;0,9801
47;10;1;0;0,9801
47;10;2;0;0,9801
47;10;3;0;0,9801
47;10;4;0;0,9801
47;10;5;0;0,9801
47;10;6;0;0,9801
47;10;7;0;0,9801
47;10;8;0;0,9801
47;11;0;0;0,9801
47;11;1;0;0,9801
47;11;2;0;0,9801
47;11;3;0;0,9801
47;11;4;0;0,9801
47;11;5;0;0,9801
47;11;6;0;0,9801
47;11;7;0;0,9801
47;11;8;0;0,9801
47;12;0;0;0,9801
47;12;1;0;0,9801
47;12;2;0;0,9801
47;12;3;0;0,9801
47;12;4;0;0,9801
47;12;5;0;0,9801
47;12;6;0;0,9801
47;12;7;0;0,9801
47;12;8;0;0,9801
47;13;0;0;0,9801
47;13;1;0;0,9801
47;13;2;0;0,9801
47;13;3;0;0,9801
47;13;4;0;0,9801
47;13;5;0;0,9801
47;13;6;0;0,9801
47;13;7;0;0,9801
47;13;8;0;0,9801
47;14;0;0;0,9801
47;14;1;0;0,9801
47;14;2;0;0,9801
47;14;3;0;0,9801
47;14;4;0;0,9801
47;14;5;0;0,9801
47;14;6;0;0,9801
47;14;7;0;0,9801
47;14;8;0;0,9801
47;15;0;0;0,9801
47;15;1;0;0,9801
47;15;2;0;0,9801
47;15;3;0;0,9801
47;15;4;0;0,9801
47;15;5;0;0,9801
47;15;6;0;0,9801
47;15;7;0;0,9801
47;15;8;0;0,9801
47;16;0;0;0,9801
47;16;1;0;0,9801
47;16;2;0;0,9801
47;16;3;0;0,9801
47;16;4;0;0,9801
47;16;5;0;0,9801
47;16;6;0;0,9801
47;16;7;0;0,9801
47;16;8;0;0,9801
47;17;0;0;0,9801
47;17;1;0;0,9801
47;17;2;0;0,9801
47;17;3;0;0,9801
47;17;4;0;0,9801
47;17;5;0;0,9801
47;17;6;0;0,9801
47;17;7;0;0,9801
47;17;8;0;0,9801
47;18;0;0;0,9801
47;18;1;0;0,9801
47;18;2;0;0,9801
47;18;3;0;0,9801
47;18;4;0;0,9801
47;18;5;0;0,9801
47;18;6;0;0,9801
47;18;7;0;0,9801
47;18;8;0;0,9801
47;19;0;0;0,9801
47;19;1;0;0,9801
47;19;2;0;0,9801
47;19;3;0;0,9801
47;19;4;0;0,9801
47;19;5;0;0,9801
47;19;6;0;0,9801
47;19;7;0;0,9801
47;19;8;0;0,9801
47;20;0;0;0,9801
47;20;1;0;0,9801
47;20;2;0;0,9801
47;20;3;0;0,9801
47;20;4;0;0,9801
47;20;5;0;0,9801
47;20;6;0;0,9801
47;20;7;0;0,9801
47;20;8;0;0,9801
47;21;0;0;0,9801
47;21;1;0;0,9801
47;21;2;0;0,9801
47;21;3;0;0,9801
47;21;4;0;0,9801
47;21;5;0;0,9801
47;21;6;0;0,9801
47;21;7;0;0,9801
47;21;8;0;0,9801
47;22;0;0;0,9801
47;22;1;0;0,9801
47;22;2;0;0,9801
47;22;3;0;0,9801
47;22;4;0;0,9801
47;22;5;0;0,9801
47;22;6;0;0,9801
47;22;7;0;0,9801
47;22;8;0;0,9801
47;23;0;0;0,9801
47;23;1;0;0,9801
47;23;2;0;0,9801
47;23;3;0;0,9801
47;23;4;0;0,9801
47;23;5;0;0,9801
47;23;6;0;0,9801
47;23;7;0;0,9801
47;23;8;0;0,9801
47;24;0;0;0,9801
47;24;1;0;0,9801
47;24;2;0;0,9801
47;24;3;0;0,9801
47;24;4;0;0,9801
47;24;5;0;0,9801
47;24;6;0;0,9801
47;24;7;0;0,9801
47;24;8;0;0,9801
47;25;0;0;0,9801
47;25;1;0;0,9801
47;25;2;0;0,9801
47;25;3;0;0,9801
47;25;4;0;0,9801
47;25;5;0;0,9801
47;25;6;0;0,9801
47;25;7;0;0,9801
47;25;8;0;0,9801
47;26;0;0;0,9801
47;26;1;0;0,9801
47;26;2;0;0,9801
47;26;3;0;0,9801
47;26;4;0;0,9801
47;26;5;0;0,9801
47;26;6;0;0,9801
47;26;7;0;0,9801
47;26;8;0;0,9801
47;27;0;0;0,9801
47;27;1;0;0,9801
47;27;2;0;0,9801
47;27;3;0;0,9801
47;27;4;0;0,9801
47;27;5;0;0,9801
47;27;6;0;0,9801
47;27;7;0;0,9801
47;27;8;0;0,9801
47;28;0;0;0,9801
47;28;1;0;0,9801
47;28;2;0;0,9801
47;28;3;0;0,9801
47;28;4;0;0,9801
47;28;5;0;0,9801
47;28;6;0;0,9801
47;28;7;0;0,9801
47;28;8;0;0,9801
47;29;0;0;0,9801
47;29;1;0;0,9801
47;29;2;0;0,9801
47;29;3;0;0,9801
47;29;4;0;0,9801
47;29;5;0;0,9801
47;29;6;0;0,9801
47;29;7;0;0,9801
47;29;8;0;0,9801
47;30;0;0;0,9801
47;30;1;0;0,9801
47;30;2;0;0,9801
47;30;3;0;0,9801
47;30;4;0;0,9801
47;30;5;0;0,9801
47;30;6;0;0,9801
47;30;7;0;0,9801
47;30;8;0;0,9801
47;31;0;0;0,9801
47;31;1;0;0,9801
47;31;2;0;0,9801
47;31;3;0;0,9801
47;31;4;0;0,9801
47;31;5;0;0,9801
47;31;6;0;0,9801
47;31;7;0;0,9801
47;31;8;0;0,9801
47;32;0;0;0,9801
47;32;1;0;0,9801
47;32;2;0;0,9801
47;32;3;0;0,9801
47;32;4;0;0,9801
47;32;5;0;0,9801
47;32;6;0;0,9801
47;32;7;0;0,9801
47;32;8;0;0,9801
47;33;0;0;0,9801
47;33;1;0;0,9801
47;33;2;0;0,9801
47;33;3;0;0,9801
47;33;4;0;0,9801
47;33;5;0;0,9801
47;33;6;0;0,9801
47;33;7;0;0,9801
47;33;8;0;0,9801
47;34;0;0;0,9801
47;34;1;0;0,9801
47;34;2;0;0,9801
47;34;3;0;0,9801
47;34;4;0;0,9801
47;34;5;0;0,9801
47;34;6;0;0,9801
47;34;7;0;0,9801
47;34;8;0;0,9801
47;35;0;0;0,9801
47;35;1;0;0,9801
47;35;2;0;0,9801
47;35;3;0;0,9801
47;35;4;0;0,9801
47;35;5;0;0,9801
47;35;6;0;0,9801
47;35;7;0;0,9801
47;35;8;0;0,9801
47;36;0;0;0,9801
47;36;1;0;0,9801
47;36;2;0;0,9801
47;36;3;0;0,9801
47;36;4;0;0,9801
47;36;5;0;0,9801
47;36;6;0;0,9801
47;36;7;0;0,9801
47;36;8;0;0,9801
47;37;0;0;0,9801
47;37;1;0;0,9801
47;37;2;0;0,9801
47;37;3;0;0,9801
47;37;4;0;0,9801
47;37;5;0;0,9801
47;37;6;0;0,9801
47;37;7;0;0,9801
47;37;8;0;0,9801
47;38;0;0;0,9801
47;38;1;0;0,9801
47;38;2;0;0,9801
47;38;3;0;0,9801
47;38;4;0;0,9801
47;38;5;0;0,9801
47;38;6;0;0,9801
47;38;7;0;0,9801
47;38;8;0;0,9801
47;39;0;0;0,9801
47;39;1;0;0,9801
47;39;2;0;0,9801
47;39;3;0;0,9801
47;39;4;0;0,9801
47;39;5;0;0,9801
47;39;6;0;0,9801
47;39;7;0;0,9801
47;39;8;0;0,9801
47;40;0;0;0,9801
47;40;1;0;0,9801
47;40;2;0;0,9801
47;40;3;0;0,9801
47;40;4;0;0,9801
47;40;5;0;0,9801
47;40;6;0;0,9801
47;40;7;0;0,9801
47;40;8;0;0,9801
47;41;0;0;0,9801
47;41;1;0;0,9801
47;41;2;0;0,9801
47;41;3;0;0,9801
47;41;4;0;0,9801
47;41;5;0;0,9801
47;41;6;0;0,9801
47;41;7;0;0,9801
47;41;8;0;0,9801
47;42;0;0;0,9801
47;42;1;0;0,9801
47;42;2;0;0,9801
47;42;3;0;0,9801
47;42;4;0;0,9801
47;42;5;0;0,9801
47;42;6;0;0,9801
47;42;7;0;0,9801
47;42;8;0;0,9801
47;43;0;0;0,9801
47;43;1;0;0,9801
47;43;2;0;0,9801
47;43;3;0;0,9801
47;43;4;0;0,9801
47;43;5;0;0,9801
47;43;6;0;0,9801
47;43;7;0;0,9801
47;43;8;0;0,9801
47;44;0;0;0,9801
47;44;1;0;0,9801
47;44;2;0;0,9801
47;44;3;0;0,9801
47;44;4;0;0,9801
47;44;5;0;0,9801
47;44;6;0;0,9801
47;44;7;0;0,9801
47;44;8;0;0,9801
47;45;0;0;0,9801
47;45;1;0;0,9801
47;45;2;0;0,9801
47;45;3;0;0,9801
47;45;4;0;0,9801
47;45;5;0;0,9801
47;45;6;0;0,9801
47;45;7;0;0,9801
47;45;8;0;0,9801
47;46;0;0;0,9801
47;46;1;0;0,9801
47;46;2;0;0,9801
47;46;3;0;0,9801
47;46;4;0;0,9801
47;46;5;0;0,9801
47;46;6;0;0,9801
47;46;7;0;0,9801
47;46;8;0;0,9801
47;47;0;0;0,9801
47;47;1;0;0,9801
47;47;2;0;0,9801
47;47;3;0;0,9801
47;47;4;0;0,9801
47;47;5;0;0,9801
47;47;6;0;0,9801
47;47;7;0;0,9801
47;47;8;0;0,9801
47;48;0;0;0,9801
47;48;1;0;0,9801
47;48;2;0;0,9801
47;48;3;0;0,9801
47;48;4;0;0,9801
47;48;5;0;0,9801
47;48;6;0;0,9801
47;48;7;0;0,9801
47;48;8;0;0,9801
47;49;0;0;0,9801
47;49;1;0;0,9801
47;49;2;0;0,9801
47;49;3;0;0,9801
47;49;4;0;0,9801
47;49;5;0;0,9801
47;49;6;0;0,9801
47;49;7;0;0,9801
47;49;8;0;0,9801
48;0;0;0;0,9801
48;0;1;0;0,9801
48;0;2;0;0,9801
48;0;3;0;0,9801
48;0;4;0;0,9801
48;0;5;0;0,9801
48;0;6;0;0,9801
48;0;7;0;0,9801
48;0;8;0;0,9801
48;1;0;0;0,9801
48;1;1;0;0,9801
48;1;2;0;0,9801
48;1;3;0;0,9801
48;1;4;0;0,9801
48;1;5;0;0,9801
48;1;6;0;0,9801
48;1;7;0;0,9801
48;1;8;0;0,9801
48;2;0;0;0,9801
48;2;1;0;0,9801
48;2;2;0;0,9801
48;2;3;0;0,9801
48;2;4;0;0,9801
48;2;5;0;0,9801
48;2;6;0;0,9801
48;2;7;0;0,9801
48;2;8;0;0,9801
48;3;0;0;0,9801
48;3;1;0;0,9801
48;3;2;0;0,9801
48;3;3;0;0,9801
48;3;4;0;0,9801
48;3;5;0;0,9801
48;3;6;0;0,9801
48;3;7;0;0,9801
48;3;8;0;0,9801
48;4;0;0;0,9801
48;4;1;0;0,9801
48;4;2;0;0,9801
48;4;3;0;0,9801
48;4;4;0;0,9801
48;4;5;0;0,9801
48;4;6;0;0,9801
48;4;7;0;0,9801
48;4;8;0;0,9801
48;5;0;0;0,9801
48;5;1;0;0,9801
48;5;2;0;0,9801
48;5;3;0;0,9801
48;5;4;0;0,9801
48;5;5;0;0,9801
48;5;6;0;0,9801
48;5;7;0;0,9801
48;5;8;0;0,9801
48;6;0;0;0,9801
48;6;1;0;0,9801
48;6;2;0;0,9801
48;6;3;0;0,9801
48;6;4;0;0,9801
48;6;5;0;0,9801
48;6;6;0;0,9801
48;6;7;0;0,9801
48;6;8;0;0,9801
48;7;0;0;0,9801
48;7;1;0;0,9801
48;7;2;0;0,9801
48;7;3;0;0,9801
48;7;4;0;0,9801
48;7;5;0;0,9801
48;7;6;0;0,9801
48;7;7;0;0,9801
48;7;8;0;0,9801
48;8;0;0;0,9801
48;8;1;0;0,9801
48;8;2;0;0,9801
48;8;3;0;0,9801
48;8;4;0;0,9801
48;8;5;0;0,9801
48;8;6;0;0,9801
48;8;7;0;0,9801
48;8;8;0;0,9801
48;9;0;0;0,9801
48;9;1;0;0,9801
48;9;2;0;0,9801
48;9;3;0;0,9801
48;9;4;0;0,9801
48;9;5;0;0,9801
48;9;6;0;0,9801
48;9;7;0;0,9801
48;9;8;0;0,9801
48;10;0;0;0,9801
48;10;1;0;0,9801
48;10;2;0;0,9801
48;10;3;0;0,9801
48;10;4;0;0,9801
48;10;5;0;0,9801
48;10;6;0;0,9801
48;10;7;0;0,9801
48;10;8;0;0,9801
48;11;0;0;0,9801
48;11;1;0;0,9801
48;11;2;0;0,9801
48;11;3;0;0,9801
48;11;4;0;0,9801
48;11;5;0;0,9801
48;11;6;0;0,9801
48;11;7;0;0,9801
48;11;8;0;0,9801
48;12;0;0;0,9801
48;12;1;0;0,9801
48;12;2;0;0,9801
48;12;3;0;0,9801
48;12;4;0;0,9801
48;12;5;0;0,9801
48;12;6;0;0,9801
48;12;7;0;0,9801
48;12;8;0;0,9801
48;13;0;0;0,9801
48;13;1;0;0,9801
48;13;2;0;0,9801
48;13;3;0;0,9801
48;13;4;0;0,9801
48;13;5;0;0,9801
48;13;6;0;0,9801
48;13;7;0;0,9801
48;13;8;0;0,9801
48;14;0;0;0,9801
48;14;1;0;0,9801
48;14;2;0;0,9801
48;14;3;0;0,9801
48;14;4;0;0,9801
48;14;5;0;0,9801
48;14;6;0;0,9801
48;14;7;0;0,9801
48;14;8;0;0,9801
48;15;0;0;0,9801
48;15;1;0;0,9801
48;15;2;0;0,9801
48;15;3;0;0,9801
48;15;4;0;0,9801
48;15;5;0;0,9801
48;15;6;0;0,9801
48;15;7;0;0,9801
48;15;8;0;0,9801
48;16;0;0;0,9801
48;16;1;0;0,9801
48;16;2;0;0,9801
48;16;3;0;0,9801
48;16;4;0;0,9801
48;16;5;0;0,9801
48;16;6;0;0,9801
48;16;7;0;0,9801
48;16;8;0;0,9801
48;17;0;0;0,9801
48;17;1;0;0,9801
48;17;2;0;0,9801
48;17;3;0;0,9801
48;17;4;0;0,9801
48;17;5;0;0,9801
48;17;6;0;0,9801
48;17;7;0;0,9801
48;17;8;0;0,9801
48;18;0;0;0,9801
48;18;1;0;0,9801
48;18;2;0;0,9801
48;18;3;0;0,9801
48;18;4;0;0,9801
48;18;5;0;0,9801
48;18;6;0;0,9801
48;18;7;0;0,9801
48;18;8;0;0,9801
48;19;0;0;0,9801
48;19;1;0;0,9801
48;19;2;0;0,9801
48;19;3;0;0,9801
48;19;4;0;0,9801
48;19;5;0;0,9801
48;19;6;0;0,9801
48;19;7;0;0,9801
48;19;8;0;0,9801
48;20;0;0;0,9801
48;20;1;0;0,9801
48;20;2;0;0,9801
48;20;3;0;0,9801
48;20;4;0;0,9801
48;20;5;0;0,9801
48;20;6;0;0,9801
48;20;7;0;0,9801
48;20;8;0;0,9801
48;21;0;0;0,9801
48;21;1;0;0,9801
48;21;2;0;0,9801
48;21;3;0;0,9801
48;21;4;0;0,9801
48;21;5;0;0,9801
48;21;6;0;0,9801
48;21;7;0;0,9801
48;21;8;0;0,9801
48;22;0;0;0,9801
48;22;1;0;0,9801
48;22;2;0;0,9801
48;22;3;0;0,9801
48;22;4;0;0,9801
48;22;5;0;0,9801
48;22;6;0;0,9801
48;22;7;0;0,9801
48;22;8;0;0,9801
48;23;0;0;0,9801
48;23;1;0;0,9801
48;23;2;0;0,9801
48;23;3;0;0,9801
48;23;4;0;0,9801
48;23;5;0;0,9801
48;23;6;0;0,9801
48;23;7;0;0,9801
48;23;8;0;0,9801
48;24;0;0;0,9801
48;24;1;0;0,9801
48;24;2;0;0,9801
48;24;3;0;0,9801
48;24;4;0;0,9801
48;24;5;0;0,9801
48;24;6;0;0,9801
48;24;7;0;0,9801
48;24;8;0;0,9801
48;25;0;0;0,9801
48;25;1;0;0,9801
48;25;2;0;0,9801
48;25;3;0;0,9801
48;25;4;0;0,9801
48;25;5;0;0,9801
48;25;6;0;0,9801
48;25;7;0;0,9801
48;25;8;0;0,9801
48;26;0;0;0,9801
48;26;1;0;0,9801
48;26;2;0;0,9801
48;26;3;0;0,9801
48;26;4;0;0,9801
48;26;5;0;0,9801
48;26;6;0;0,9801
48;26;7;0;0,9801
48;26;8;0;0,9801
48;27;0;0;0,9801
48;27;1;0;0,9801
48;27;2;0;0,9801
48;27;3;0;0,9801
48;27;4;0;0,9801
48;27;5;0;0,9801
48;27;6;0;0,9801
48;27;7;0;0,9801
48;27;8;0;0,9801
48;28;0;0;0,9801
48;28;1;0;0,9801
48;28;2;0;0,9801
48;28;3;0;0,9801
48;28;4;0;0,9801
48;28;5;0;0,9801
48;28;6;0;0,9801
48;28;7;0;0,9801
48;28;8;0;0,9801
48;29;0;0;0,9801
48;29;1;0;0,9801
48;29;2;0;0,9801
48;29;3;0;0,9801
48;29;4;0;0,9801
48;29;5;0;0,9801
48;29;6;0;0,9801
48;29;7;0;0,9801
48;29;8;0;0,9801
48;30;0;0;0,9801
48;30;1;0;0,9801
48;30;2;0;0,9801
48;30;3;0;0,9801
48;30;4;0;0,9801
48;30;5;0;0,9801
48;30;6;0;0,9801
48;30;7;0;0,9801
48;30;8;0;0,9801
48;31;0;0;0,9801
48;31;1;0;0,9801
48;31;2;0;0,9801
48;31;3;0;0,9801
48;31;4;0;0,9801
48;31;5;0;0,9801
48;31;6;0;0,9801
48;31;7;0;0,9801
48;31;8;0;0,9801
48;32;0;0;0,9801
48;32;1;0;0,9801
48;32;2;0;0,9801
48;32;3;0;0,9801
48;32;4;0;0,9801
48;32;5;0;0,9801
48;32;6;0;0,9801
48;32;7;0;0,9801
48;32;8;0;0,9801
48;33;0;0;0,9801
48;33;1;0;0,9801
48;33;2;0;0,9801
48;33;3;0;0,9801
48;33;4;0;0,9801
48;33;5;0;0,9801
48;33;6;0;0,9801
48;33;7;0;0,9801
48;33;8;0;0,9801
48;34;0;0;0,9801
48;34;1;0;0,9801
48;34;2;0;0,9801
48;34;3;0;0,9801
48;34;4;0;0,9801
48;34;5;0;0,9801
48;34;6;0;0,9801
48;34;7;0;0,9801
48;34;8;0;0,9801
48;35;0;0;0,9801
48;35;1;0;0,9801
48;35;2;0;0,9801
48;35;3;0;0,9801
48;35;4;0;0,9801
48;35;5;0;0,9801
48;35;6;0;0,9801
48;35;7;0;0,9801
48;35;8;0;0,9801
48;36;0;0;0,9801
48;36;1;0;0,9801
48;36;2;0;0,9801
48;36;3;0;0,9801
48;36;4;0;0,9801
48;36;5;0;0,9801
48;36;6;0;0,9801
48;36;7;0;0,9801
48;36;8;0;0,9801
48;37;0;0;0,9801
48;37;1;0;0,9801
48;37;2;0;0,9801
48;37;3;0;0,9801
48;37;4;0;0,9801
48;37;5;0;0,9801
48;37;6;0;0,9801
48;37;7;0;0,9801
48;37;8;0;0,9801
48;38;0;0;0,9801
48;38;1;0;0,9801
48;38;2;0;0,9801
48;38;3;0;0,9801
48;38;4;0;0,9801
48;38;5;0;0,9801
48;38;6;0;0,9801
48;38;7;0;0,9801
48;38;8;0;0,9801
48;39;0;0;0,9801
48;39;1;0;0,9801
48;39;2;0;0,9801
48;39;3;0;0,9801
48;39;4;0;0,9801
48;39;5;0;0,9801
48;39;6;0;0,9801
48;39;7;0;0,9801
48;39;8;0;0,9801
48;40;0;0;0,9801
48;40;1;0;0,9801
48;40;2;0;0,9801
48;40;3;0;0,9801
48;40;4;0;0,9801
48;40;5;0;0,9801
48;40;6;0;0,9801
48;40;7;0;0,9801
48;40;8;0;0,9801
48;41;0;0;0,9801
48;41;1;0;0,9801
48;41;2;0;0,9801
48;41;3;0;0,9801
48;41;4;0;0,9801
48;41;5;0;0,9801
48;41;6;0;0,9801
48;41;7;0;0,9801
48;41;8;0;0,9801
48;42;0;0;0,9801
48;42;1;0;0,9801
48;42;2;0;0,9801
48;42;3;0;0,9801
48;42;4;0;0,9801
48;42;5;0;0,9801
48;42;6;0;0,9801
48;42;7;0;0,9801
48;42;8;0;0,9801
48;43;0;0;0,9801
48;43;1;0;0,9801
48;43;2;0;0,9801
48;43;3;0;0,9801
48;43;4;0;0,9801
48;43;5;0;0,9801
48;43;6;0;0,9801
48;43;7;0;0,9801
48;43;8;0;0,9801
48;44;0;0;0,9801
48;44;1;0;0,9801
48;44;2;0;0,9801
48;44;3;0;0,9801
48;44;4;0;0,9801
48;44;5;0;0,9801
48;44;6;0;0,9801
48;44;7;0;0,9801
48;44;8;0;0,9801
48;45;0;0;0,9801
48;45;1;0;0,9801
48;45;2;0;0,9801
48;45;3;0;0,9801
48;45;4;0;0,9801
48;45;5;0;0,9801
48;45;6;0;0,9801
48;45;7;0;0,9801
48;45;8;0;0,9801
48;46;0;0;0,9801
48;46;1;0;0,9801
48;46;2;0;0,9801
48;46;3;0;0,9801
48;46;4;0;0,9801
48;46;5;0;0,9801
48;46;6;0;0,9801
48;46;7;0;0,9801
48;46;8;0;0,9801
48;47;0;0;0,9801
48;47;1;0;0,9801
48;47;2;0;0,9801
48;47;3;0;0,9801
48;47;4;0;0,9801
48;47;5;0;0,9801
48;47;6;0;0,9801
48;47;7;0;0,9801
48;47;8;0;0,9801
48;48;0;0;0,9801
48;48;1;0;0,9801
48;48;2;0;0,9801
48;48;3;0;0,9801
48;48;4;0;0,9801
48;48;5;0;0,9801
48;48;6;0;0,9801
48;48;7;0;0,9801
48;48;8;0;0,9801
48;49;0;0;0,9801
48;49;1;0;0,9801
48;49;2;0;0,9801
48;49;3;0;0,9801
48;49;4;0;0,9801
48;49;5;0;0,9801
48;49;6;0;0,9801
48;49;7;0;0,9801
48;49;8;0;0,9801
49;0;0;0;0,9801
49;0;1;0;0,9801
49;0;2;0;0,9801
49;0;3;0;0,9801
49;0;4;0;0,9801
49;0;5;0;0,9801
49;0;6;0;0,9801
49;0;7;0;0,9801
49;0;8;0;0,9801
49;1;0;0;0,9801
49;1;1;0;0,9801
49;1;2;0;0,9801
49;1;3;0;0,9801
49;1;4;0;0,9801
49;1;5;0;0,9801
49;1;6;0;0,9801
49;1;7;0;0,9801
49;1;8;0;0,9801
49;2;0;0;0,9801
49;2;1;0;0,9801
49;2;2;0;0,9801
49;2;3;0;0,9801
49;2;4;0;0,9801
49;2;5;0;0,9801
49;2;6;0;0,9801
49;2;7;0;0,9801
49;2;8;0;0,9801
49;3;0;0;0,9801
49;3;1;0;0,9801
49;3;2;0;0,9801
49;3;3;0;0,9801
49;3;4;0;0,9801
49;3;5;0;0,9801
49;3;6;0;0,9801
49;3;7;0;0,9801
49;3;8;0;0,9801
49;4;0;0;0,9801
49;4;1;0;0,9801
49;4;2;0;0,9801
49;4;3;0;0,9801
49;4;4;0;0,9801
49;4;5;0;0,9801
49;4;6;0;0,9801
49;4;7;0;0,9801
49;4;8;0;0,9801
49;5;0;0;0,9801
49;5;1;0;0,9801
49;5;2;0;0,9801
49;5;3;0;0,9801
49;5;4;0;0,9801
49;5;5;0;0,9801
49;5;6;0;0,9801
49;5;7;0;0,9801
49;5;8;0;0,9801
49;6;0;0;0,9801
49;6;1;0;0,9801
49;6;2;0;0,9801
49;6;3;0;0,9801
49;6;4;0;0,9801
49;6;5;0;0,9801
49;6;6;0;0,9801
49;6;7;0;0,9801
49;6;8;0;0,9801
49;7;0;0;0,9801
49;7;1;0;0,9801
49;7;2;0;0,9801
49;7;3;0;0,9801
49;7;4;0;0,9801
49;7;5;0;0,9801
49;7;6;0;0,9801
49;7;7;0;0,9801
49;7;8;0;0,9801
49;8;0;0;0,9801
49;8;1;0;0,9801
49;8;2;0;0,9801
49;8;3;0;0,9801
49;8;4;0;0,9801
49;8;5;0;0,9801
49;8;6;0;0,9801
49;8;7;0;0,9801
49;8;8;0;0,9801
49;9;0;0;0,9801
49;9;1;0;0,9801
49;9;2;0;0,9801
49;9;3;0;0,9801
49;9;4;0;0,9801
49;9;5;0;0,9801
49;9;6;0;0,9801
49;9;7;0;0,9801
49;9;8;0;0,9801
49;10;0;0;0,9801
49;10;1;0;0,9801
49;10;2;0;0,9801
49;10;3;0;0,9801
49;10;4;0;0,9801
49;10;5;0;0,9801
49;10;6;0;0,9801
49;10;7;0;0,9801
49;10;8;0;0,9801
49;11;0;0;0,9801
49;11;1;0;0,9801
49;11;2;0;0,9801
49;11;3;0;0,9801
49;11;4;0;0,9801
49;11;5;0;0,9801
49;11;6;0;0,9801
49;11;7;0;0,9801
49;11;8;0;0,9801
49;12;0;0;0,9801
49;12;1;0;0,9801
49;12;2;0;0,9801
49;12;3;0;0,9801
49;12;4;0;0,9801
49;12;5;0;0,9801
49;12;6;0;0,9801
49;12;7;0;0,9801
49;12;8;0;0,9801
49;13;0;0;0,9801
49;13;1;0;0,9801
49;13;2;0;0,9801
49;13;3;0;0,9801
49;13;4;0;0,9801
49;13;5;0;0,9801
49;13;6;0;0,9801
49;13;7;0;0,9801
49;13;8;0;0,9801
49;14;0;0;0,9801
49;14;1;0;0,9801
49;14;2;0;0,9801
49;14;3;0;0,9801
49;14;4;0;0,9801
49;14;5;0;0,9801
49;14;6;0;0,9801
49;14;7;0;0,9801
49;14;8;0;0,9801
49;15;0;0;0,9801
49;15;1;0;0,9801
49;15;2;0;0,9801
49;15;3;0;0,9801
49;15;4;0;0,9801
49;15;5;0;0,9801
49;15;6;0;0,9801
49;15;7;0;0,9801
49;15;8;0;0,9801
49;16;0;0;0,9801
49;16;1;0;0,9801
49;16;2;0;0,9801
49;16;3;0;0,9801
49;16;4;0;0,9801
49;16;5;0;0,9801
49;16;6;0;0,9801
49;16;7;0;0,9801
49;16;8;0;0,9801
49;17;0;0;0,9801
49;17;1;0;0,9801
49;17;2;0;0,9801
49;17;3;0;0,9801
